CallID,AgentID,Timestamp,WaitTime,TalkTime,HoldTime,IsResolved,CallReason
9620,145,2025-01-07 14:00:00,468,266,37,1,Cancel Service
9621,128,2025-02-17 09:00:00,416,599,22,0,General Account Update
9622,152,2025-01-13 12:00:00,112,477,146,1,Billing Query
9623,159,2025-02-27 13:00:00,288,360,20,1,Cancel Service
9624,117,2025-01-07 13:00:00,50,220,6,1,General Inquiry
9625,127,2025-02-15 15:00:00,332,285,139,0,General Inquiry
9626,164,2025-01-16 16:00:00,492,534,140,0,General Account Update
9627,100,2025-02-13 18:00:00,118,392,144,1,Technical Issue
9628,144,2025-01-26 12:00:00,105,426,148,1,Cancel Service
9629,131,2025-02-11 11:00:00,469,305,137,1,Billing Query
9630,136,2025-01-20 13:00:00,108,440,98,1,Account Access
9631,121,2025-02-04 09:00:00,196,455,25,0,Cancel Service
9632,151,2025-01-08 12:00:00,90,482,119,0,General Account Update
9633,134,2025-02-23 13:00:00,464,430,85,1,Cancel Service
9634,124,2025-01-24 16:00:00,52,145,98,1,General Inquiry
9635,144,2025-01-03 13:00:00,140,529,104,1,Technical Issue
9636,176,2025-02-03 19:00:00,476,501,26,0,Cancel Service
9637,109,2025-01-23 08:00:00,265,892,135,0,General Account Update
9638,110,2025-01-30 10:00:00,201,829,147,1,General Account Update
9639,116,2025-03-02 08:00:00,219,427,80,1,Technical Issue
9640,152,2025-02-13 08:00:00,340,409,123,1,Account Access
9641,123,2025-03-01 20:00:00,30,367,94,1,Cancel Service
9642,104,2025-01-24 20:00:00,28,265,77,1,Cancel Service
9643,148,2025-01-20 11:00:00,288,534,101,1,Technical Issue
9644,124,2025-02-15 09:00:00,172,274,86,1,Account Access
9645,110,2025-02-14 10:00:00,371,305,0,1,Account Access
9646,154,2025-02-19 17:00:00,324,336,82,1,Billing Query
9647,141,2025-03-01 20:00:00,78,359,85,1,Account Access
9648,102,2025-01-08 16:00:00,57,448,58,1,Technical Issue
9649,128,2025-01-02 16:00:00,236,754,42,1,General Account Update
9650,179,2025-02-24 19:00:00,248,429,14,1,Technical Issue
9651,128,2025-02-26 15:00:00,338,449,144,1,Cancel Service
9652,169,2025-01-28 09:00:00,142,111,16,1,General Inquiry
9653,171,2025-01-24 09:00:00,168,195,134,1,General Inquiry
9654,163,2025-01-14 15:00:00,208,325,144,1,Account Access
9655,170,2025-02-26 10:00:00,373,563,22,0,General Account Update
9656,114,2025-02-02 20:00:00,109,271,147,1,Billing Query
9657,133,2025-02-24 08:00:00,360,422,86,1,Technical Issue
9658,112,2025-01-27 15:00:00,398,290,85,1,Billing Query
9659,171,2025-02-22 20:00:00,493,426,101,1,Billing Query
9660,117,2025-02-17 20:00:00,343,757,38,0,General Account Update
9661,149,2025-02-03 10:00:00,439,255,2,1,General Inquiry
9662,115,2025-02-27 14:00:00,151,560,57,0,General Account Update
9663,154,2025-02-13 14:00:00,458,796,140,0,General Account Update
9664,135,2025-02-07 10:00:00,373,511,22,0,General Account Update
9665,173,2025-02-23 13:00:00,274,456,31,1,Cancel Service
9666,126,2025-02-22 14:00:00,19,394,150,0,Cancel Service
9667,103,2025-02-25 16:00:00,256,259,111,1,General Inquiry
9668,115,2025-01-05 15:00:00,480,259,128,1,General Inquiry
9669,173,2025-01-28 15:00:00,215,138,126,1,General Inquiry
9670,107,2025-01-25 11:00:00,452,368,137,1,General Inquiry
9671,177,2025-01-05 13:00:00,426,458,101,1,Cancel Service
9672,143,2025-01-03 17:00:00,253,257,78,1,Account Access
9673,151,2025-01-30 18:00:00,419,296,17,1,Billing Query
9674,122,2025-02-19 17:00:00,367,645,34,0,General Account Update
9675,110,2025-01-02 12:00:00,424,521,142,1,Account Access
9676,170,2025-01-03 10:00:00,24,457,35,1,Account Access
9677,162,2025-02-14 09:00:00,11,130,88,1,General Inquiry
9678,136,2025-02-22 20:00:00,80,742,3,0,General Account Update
9679,133,2025-02-07 12:00:00,61,292,107,1,Cancel Service
9680,119,2025-02-16 16:00:00,84,379,59,1,Account Access
9681,106,2025-01-23 11:00:00,446,492,34,0,General Account Update
9682,131,2025-02-14 18:00:00,300,350,62,1,Billing Query
9683,120,2025-01-19 17:00:00,298,159,1,1,General Inquiry
9684,133,2025-02-06 15:00:00,371,770,80,0,General Account Update
9685,147,2025-01-23 15:00:00,310,300,8,1,Cancel Service
9686,147,2025-01-18 11:00:00,324,819,88,0,General Account Update
9687,164,2025-02-13 12:00:00,417,519,139,1,Billing Query
9688,100,2025-02-27 16:00:00,117,693,143,1,General Account Update
9689,164,2025-02-04 18:00:00,417,538,139,1,Billing Query
9690,151,2025-02-24 15:00:00,154,545,98,1,Billing Query
9691,176,2025-02-12 15:00:00,365,484,107,1,Billing Query
9692,153,2025-01-19 19:00:00,348,330,45,1,Technical Issue
9693,128,2025-02-08 08:00:00,330,454,1,1,Account Access
9694,119,2025-01-12 14:00:00,490,273,76,1,General Inquiry
9695,157,2025-01-09 20:00:00,213,311,9,1,Technical Issue
9696,165,2025-01-26 20:00:00,258,504,121,1,General Account Update
9697,163,2025-02-25 10:00:00,432,385,74,0,Account Access
9698,111,2025-01-29 15:00:00,346,340,82,1,Cancel Service
9699,136,2025-02-03 20:00:00,153,298,100,1,Cancel Service
9700,141,2025-01-18 17:00:00,484,519,17,1,Technical Issue
9701,135,2025-02-28 14:00:00,288,540,60,1,Billing Query
9702,114,2025-02-26 09:00:00,43,525,138,1,Technical Issue
9703,118,2025-02-15 15:00:00,281,498,135,1,Technical Issue
9704,176,2025-02-10 14:00:00,401,198,75,1,General Inquiry
9705,168,2025-01-15 10:00:00,139,469,63,0,Cancel Service
9706,105,2025-01-15 11:00:00,354,493,46,1,Technical Issue
9707,143,2025-02-21 16:00:00,485,738,99,0,General Account Update
9708,127,2025-02-19 11:00:00,13,502,41,0,Billing Query
9709,155,2025-02-25 08:00:00,276,376,68,1,Billing Query
9710,141,2025-01-12 12:00:00,99,520,30,1,Technical Issue
9711,135,2025-01-16 17:00:00,105,290,97,0,Technical Issue
9712,119,2025-01-28 19:00:00,326,176,29,1,General Inquiry
9713,123,2025-02-15 17:00:00,248,288,130,1,General Inquiry
9714,176,2025-02-21 19:00:00,106,507,10,0,General Account Update
9715,106,2025-01-07 11:00:00,81,268,52,0,Billing Query
9716,134,2025-02-12 17:00:00,159,386,9,0,Billing Query
9717,152,2025-02-01 11:00:00,139,344,137,1,Cancel Service
9718,113,2025-02-17 12:00:00,270,262,39,1,General Inquiry
9719,169,2025-02-24 20:00:00,477,671,135,0,General Account Update
9720,176,2025-01-19 09:00:00,110,833,79,0,General Account Update
9721,116,2025-01-21 08:00:00,26,240,82,1,General Inquiry
9722,129,2025-02-09 11:00:00,129,558,45,1,General Account Update
9723,134,2025-02-22 18:00:00,467,722,2,0,General Account Update
9724,175,2025-02-06 16:00:00,39,363,64,1,Account Access
9725,156,2025-01-26 16:00:00,437,319,49,1,Account Access
9726,178,2025-01-11 08:00:00,266,704,132,1,General Account Update
9727,139,2025-02-20 13:00:00,188,282,116,1,Billing Query
9728,149,2025-01-07 14:00:00,288,212,146,1,General Inquiry
9729,151,2025-01-07 13:00:00,485,447,113,1,Account Access
9730,112,2025-01-08 16:00:00,485,337,50,1,Cancel Service
9731,164,2025-01-18 14:00:00,498,547,147,1,Technical Issue
9732,105,2025-01-17 20:00:00,158,297,24,1,General Inquiry
9733,148,2025-02-14 13:00:00,261,534,144,1,Cancel Service
9734,111,2025-02-02 09:00:00,286,241,4,1,General Inquiry
9735,165,2025-02-02 11:00:00,32,598,10,0,General Account Update
9736,161,2025-02-18 08:00:00,100,363,143,1,Account Access
9737,134,2025-02-04 17:00:00,256,461,129,1,Technical Issue
9738,174,2025-01-30 14:00:00,316,599,74,0,General Account Update
9739,174,2025-02-21 13:00:00,498,336,90,1,Technical Issue
9740,159,2025-02-20 15:00:00,156,271,42,1,Cancel Service
9741,130,2025-02-04 12:00:00,491,141,0,1,General Inquiry
9742,112,2025-02-18 12:00:00,245,523,136,0,Cancel Service
9743,132,2025-01-06 16:00:00,474,251,7,1,General Inquiry
9744,137,2025-01-02 18:00:00,475,484,27,0,General Account Update
9745,169,2025-02-05 15:00:00,58,542,1,1,General Account Update
9746,110,2025-02-15 17:00:00,150,539,110,1,Cancel Service
9747,146,2025-02-26 13:00:00,95,606,84,0,General Account Update
9748,101,2025-02-05 18:00:00,379,198,69,1,General Inquiry
9749,133,2025-01-20 08:00:00,127,241,52,1,General Inquiry
9750,123,2025-02-02 17:00:00,230,132,0,1,General Inquiry
9751,115,2025-01-18 09:00:00,118,510,94,1,Account Access
9752,111,2025-02-18 13:00:00,377,405,20,0,Billing Query
9753,105,2025-02-13 09:00:00,241,694,74,0,General Account Update
9754,156,2025-03-01 16:00:00,341,369,147,1,Technical Issue
9755,133,2025-01-20 14:00:00,306,482,106,1,Technical Issue
9756,142,2025-01-21 14:00:00,158,133,63,1,General Inquiry
9757,101,2025-02-08 18:00:00,137,490,89,0,General Account Update
9758,106,2025-01-16 15:00:00,374,439,5,1,Billing Query
9759,174,2025-01-15 13:00:00,265,368,72,0,Technical Issue
9760,146,2025-01-21 13:00:00,302,316,19,1,Account Access
9761,177,2025-01-11 14:00:00,202,426,52,1,Billing Query
9762,106,2025-01-20 09:00:00,85,469,96,0,Cancel Service
9763,118,2025-01-28 09:00:00,478,293,113,1,Billing Query
9764,149,2025-01-09 09:00:00,388,420,88,1,Technical Issue
9765,108,2025-02-01 20:00:00,492,322,12,1,Cancel Service
9766,149,2025-02-10 11:00:00,500,368,11,0,Technical Issue
9767,109,2025-01-16 10:00:00,353,536,53,1,Account Access
9768,154,2025-02-05 10:00:00,421,404,149,1,Technical Issue
9769,145,2025-02-22 10:00:00,54,480,2,1,Account Access
9770,131,2025-01-24 13:00:00,176,498,16,0,Account Access
9771,150,2025-01-27 11:00:00,17,286,36,1,General Inquiry
9772,174,2025-02-17 11:00:00,214,680,33,0,General Account Update
9773,122,2025-01-22 20:00:00,266,502,89,1,Account Access
9774,153,2025-01-25 13:00:00,467,435,89,1,Billing Query
9775,149,2025-02-03 10:00:00,215,252,113,1,Cancel Service
9776,150,2025-01-05 08:00:00,255,795,39,0,General Account Update
9777,119,2025-02-13 17:00:00,95,495,63,1,Account Access
9778,173,2025-01-01 14:00:00,37,510,71,1,Technical Issue
9779,115,2025-02-21 10:00:00,92,523,99,1,Cancel Service
9780,158,2025-01-20 20:00:00,430,405,61,1,Cancel Service
9781,167,2025-01-04 15:00:00,436,375,75,1,Billing Query
9782,123,2025-01-31 14:00:00,69,209,129,1,General Inquiry
9783,118,2025-02-07 17:00:00,16,274,90,1,Technical Issue
9784,138,2025-02-18 20:00:00,433,423,80,1,Billing Query
9785,157,2025-01-23 17:00:00,373,296,135,1,General Inquiry
9786,105,2025-01-26 09:00:00,255,582,65,1,General Account Update
9787,164,2025-02-21 16:00:00,19,295,101,1,General Inquiry
9788,166,2025-01-06 15:00:00,190,510,79,1,Cancel Service
9789,177,2025-02-03 10:00:00,405,104,108,1,General Inquiry
9790,101,2025-01-30 17:00:00,101,113,21,1,General Inquiry
9791,142,2025-02-19 17:00:00,227,221,47,1,General Inquiry
9792,122,2025-02-09 18:00:00,452,482,124,0,Technical Issue
9793,157,2025-01-04 20:00:00,100,317,75,1,Cancel Service
9794,157,2025-02-18 10:00:00,431,376,39,0,Account Access
9795,113,2025-02-27 18:00:00,140,154,144,1,General Inquiry
9796,168,2025-02-02 15:00:00,247,241,28,1,General Inquiry
9797,140,2025-02-22 13:00:00,89,440,73,0,Account Access
9798,151,2025-01-17 15:00:00,306,274,53,1,General Inquiry
9799,152,2025-03-01 19:00:00,385,207,18,0,General Inquiry
9800,177,2025-01-31 18:00:00,420,413,115,1,Cancel Service
9801,133,2025-01-18 09:00:00,29,280,27,0,Cancel Service
9802,156,2025-01-01 12:00:00,225,467,4,0,Account Access
9803,107,2025-01-24 13:00:00,148,985,33,1,General Account Update
9804,158,2025-02-22 18:00:00,184,314,119,1,Cancel Service
9805,160,2025-02-06 17:00:00,448,403,134,1,Technical Issue
9806,160,2025-02-03 20:00:00,419,411,2,1,Cancel Service
9807,179,2025-01-11 13:00:00,178,514,113,1,General Account Update
9808,109,2025-01-11 09:00:00,347,658,103,1,Billing Query
9809,143,2025-02-19 14:00:00,437,485,63,1,Account Access
9810,113,2025-01-18 08:00:00,119,717,53,0,General Account Update
9811,100,2025-02-09 11:00:00,343,172,37,1,General Inquiry
9812,108,2025-02-14 12:00:00,183,333,38,1,Cancel Service
9813,100,2025-02-18 12:00:00,86,308,128,1,Cancel Service
9814,153,2025-01-08 08:00:00,60,303,138,1,General Inquiry
9815,150,2025-02-23 11:00:00,309,265,105,1,Billing Query
9816,178,2025-01-12 19:00:00,278,510,115,1,Cancel Service
9817,150,2025-01-20 13:00:00,233,380,117,1,Billing Query
9818,170,2025-02-22 16:00:00,445,419,65,1,Account Access
9819,136,2025-02-02 15:00:00,258,512,19,0,Billing Query
9820,147,2025-02-25 17:00:00,369,513,141,1,Billing Query
9821,162,2025-01-27 12:00:00,430,406,93,1,Account Access
9822,114,2025-01-10 11:00:00,435,440,25,1,Billing Query
9823,114,2025-01-29 16:00:00,172,322,36,1,Billing Query
9824,142,2025-01-24 10:00:00,441,466,148,0,General Account Update
9825,114,2025-01-01 11:00:00,201,472,102,0,Technical Issue
9826,126,2025-01-07 14:00:00,449,564,58,0,General Account Update
9827,159,2025-02-11 17:00:00,402,317,27,1,Technical Issue
9828,123,2025-01-21 10:00:00,425,226,18,1,General Inquiry
9829,152,2025-01-29 16:00:00,216,401,49,1,Technical Issue
9830,105,2025-02-18 15:00:00,213,477,133,0,Technical Issue
9831,170,2025-02-23 13:00:00,155,337,149,1,Account Access
9832,130,2025-02-22 15:00:00,78,134,31,1,General Inquiry
9833,136,2025-01-04 12:00:00,464,107,103,1,General Inquiry
9834,178,2025-01-15 12:00:00,471,346,63,1,Cancel Service
9835,129,2025-02-25 10:00:00,47,354,11,0,Account Access
9836,135,2025-02-20 16:00:00,114,846,46,0,General Account Update
9837,173,2025-02-19 15:00:00,63,403,58,1,Billing Query
9838,125,2025-02-27 13:00:00,50,415,114,1,Technical Issue
9839,141,2025-02-05 12:00:00,81,489,52,0,Technical Issue
9840,116,2025-02-08 09:00:00,272,300,70,1,Billing Query
9841,157,2025-02-27 20:00:00,58,534,33,1,Technical Issue
9842,123,2025-01-12 12:00:00,459,835,111,1,General Account Update
9843,163,2025-02-27 10:00:00,446,631,112,0,General Account Update
9844,121,2025-01-08 13:00:00,218,766,108,0,General Account Update
9845,105,2025-01-10 19:00:00,488,286,41,1,Account Access
9846,122,2025-02-14 13:00:00,465,258,148,1,Technical Issue
9847,146,2025-02-24 16:00:00,489,264,145,0,Billing Query
9848,144,2025-01-02 11:00:00,484,424,137,0,Cancel Service
9849,143,2025-01-08 19:00:00,364,324,15,1,Billing Query
9850,146,2025-02-06 08:00:00,14,487,136,0,Account Access
9851,159,2025-01-28 09:00:00,435,384,133,1,Technical Issue
9852,109,2025-01-30 11:00:00,457,406,113,1,Cancel Service
9853,132,2025-01-10 11:00:00,13,362,20,1,Billing Query
9854,148,2025-02-27 08:00:00,332,466,34,1,General Account Update
9855,136,2025-01-02 10:00:00,416,157,91,1,General Inquiry
9856,160,2025-01-07 09:00:00,270,221,57,0,General Inquiry
9857,140,2025-02-25 12:00:00,209,274,119,1,Account Access
9858,162,2025-02-13 13:00:00,44,610,89,0,General Account Update
9859,118,2025-02-05 20:00:00,295,337,78,0,Billing Query
9860,130,2025-02-20 08:00:00,59,266,61,1,Cancel Service
9861,168,2025-02-17 14:00:00,303,318,29,1,Billing Query
9862,130,2025-01-30 19:00:00,90,626,94,0,General Account Update
9863,162,2025-01-29 09:00:00,446,718,4,0,General Account Update
9864,127,2025-02-16 17:00:00,477,741,68,1,General Account Update
9865,108,2025-02-13 18:00:00,464,455,82,1,Billing Query
9866,113,2025-01-04 19:00:00,391,734,4,0,General Account Update
9867,135,2025-02-10 20:00:00,131,470,63,1,Cancel Service
9868,105,2025-02-24 19:00:00,160,452,112,1,Account Access
9869,162,2025-02-15 16:00:00,47,395,83,1,Billing Query
9870,127,2025-01-27 19:00:00,494,467,81,1,Cancel Service
9871,176,2025-02-17 18:00:00,190,429,98,0,Cancel Service
9872,101,2025-02-03 09:00:00,19,117,106,1,General Inquiry
9873,110,2025-02-02 17:00:00,301,381,52,1,Billing Query
9874,111,2025-01-27 18:00:00,488,361,40,1,Billing Query
9875,158,2025-01-23 20:00:00,345,509,44,0,Billing Query
9876,151,2025-02-06 11:00:00,438,429,20,1,Cancel Service
9877,160,2025-01-20 17:00:00,173,401,2,0,Cancel Service
9878,100,2025-01-09 14:00:00,370,341,24,1,Technical Issue
9879,108,2025-01-22 18:00:00,63,522,118,0,General Account Update
9880,132,2025-01-02 16:00:00,265,460,102,1,Cancel Service
9881,120,2025-02-14 17:00:00,17,275,45,1,Cancel Service
9882,107,2025-02-20 15:00:00,81,508,0,1,Billing Query
9883,124,2025-02-13 17:00:00,362,138,11,1,General Inquiry
9884,132,2025-02-17 16:00:00,146,291,63,1,General Inquiry
9885,108,2025-01-18 17:00:00,493,313,101,0,Billing Query
9886,171,2025-02-13 17:00:00,103,534,141,1,Cancel Service
9887,127,2025-01-30 15:00:00,111,463,80,0,General Account Update
9888,114,2025-01-01 10:00:00,251,599,89,1,General Account Update
9889,142,2025-01-11 09:00:00,48,508,132,1,Account Access
9890,127,2025-02-07 09:00:00,325,448,102,1,Cancel Service
9891,133,2025-02-27 12:00:00,230,489,139,1,Account Access
9892,119,2025-01-21 10:00:00,288,630,51,0,General Account Update
9893,166,2025-01-21 18:00:00,447,315,63,1,Account Access
9894,142,2025-01-07 16:00:00,215,335,109,1,Cancel Service
9895,119,2025-01-23 10:00:00,233,656,97,1,General Account Update
9896,160,2025-01-03 20:00:00,403,471,41,1,Account Access
9897,175,2025-02-17 11:00:00,78,549,14,0,Billing Query
9898,129,2025-01-14 17:00:00,143,411,70,1,Account Access
9899,152,2025-02-03 09:00:00,99,282,139,1,Billing Query
9900,146,2025-01-18 15:00:00,150,850,47,1,General Account Update
9901,148,2025-02-23 10:00:00,330,461,23,0,General Account Update
9902,179,2025-02-17 12:00:00,361,273,97,1,General Inquiry
9903,150,2025-01-15 09:00:00,343,253,54,1,Billing Query
9904,120,2025-01-07 12:00:00,16,127,66,1,General Inquiry
9905,140,2025-01-12 09:00:00,443,181,4,1,General Inquiry
9906,130,2025-01-16 14:00:00,96,283,78,1,Billing Query
9907,143,2025-01-11 12:00:00,308,261,114,1,General Inquiry
9908,147,2025-02-08 08:00:00,187,342,73,1,Cancel Service
9909,125,2025-02-13 13:00:00,425,283,59,1,Billing Query
9910,129,2025-02-20 12:00:00,481,459,7,1,Account Access
9911,160,2025-01-29 12:00:00,364,369,109,1,Technical Issue
9912,107,2025-01-02 12:00:00,38,370,89,1,Technical Issue
9913,132,2025-01-14 20:00:00,450,373,128,1,Account Access
9914,142,2025-01-03 11:00:00,346,451,64,1,Technical Issue
9915,123,2025-02-28 14:00:00,20,639,44,1,General Account Update
9916,145,2025-01-19 15:00:00,243,365,11,0,Account Access
9917,137,2025-01-02 16:00:00,417,829,69,0,General Account Update
9918,110,2025-03-02 16:00:00,82,161,53,1,General Inquiry
9919,177,2025-03-02 15:00:00,141,405,106,1,Account Access
9920,164,2025-03-02 16:00:00,59,417,89,1,Technical Issue
9921,122,2025-01-08 15:00:00,407,337,89,0,Billing Query
9922,113,2025-01-18 15:00:00,122,401,92,1,Account Access
9923,138,2025-02-17 08:00:00,394,592,101,0,General Account Update
9924,120,2025-02-24 17:00:00,467,484,135,1,Account Access
9925,124,2025-01-26 17:00:00,343,395,123,1,Account Access
9926,167,2025-02-13 19:00:00,437,474,78,1,Account Access
9927,143,2025-01-08 11:00:00,343,277,114,1,Account Access
9928,113,2025-01-19 17:00:00,145,455,85,1,Billing Query
9929,123,2025-02-09 20:00:00,108,210,93,1,General Inquiry
9930,142,2025-01-28 19:00:00,196,253,50,1,Billing Query
9931,106,2025-01-02 09:00:00,450,802,120,1,General Account Update
9932,121,2025-01-23 18:00:00,83,550,51,1,Technical Issue
9933,100,2025-01-20 09:00:00,45,451,23,0,General Account Update
9934,119,2025-01-29 10:00:00,140,265,113,1,General Inquiry
9935,110,2025-02-13 15:00:00,17,596,107,0,General Account Update
9936,107,2025-01-21 12:00:00,350,325,2,1,Cancel Service
9937,140,2025-01-15 17:00:00,323,496,121,1,Account Access
9938,139,2025-02-11 19:00:00,234,205,78,1,General Inquiry
9939,139,2025-01-20 17:00:00,492,777,31,1,General Account Update
9940,130,2025-01-13 11:00:00,113,235,51,1,General Inquiry
9941,145,2025-01-18 15:00:00,146,689,62,1,General Account Update
9942,177,2025-02-05 15:00:00,198,265,78,1,Technical Issue
9943,159,2025-03-01 14:00:00,124,153,44,1,General Inquiry
9944,130,2025-02-17 09:00:00,414,454,93,1,Account Access
9945,123,2025-01-24 16:00:00,216,723,72,0,General Account Update
9946,150,2025-01-16 20:00:00,249,402,98,1,Account Access
9947,161,2025-01-26 12:00:00,409,315,66,1,Account Access
9948,122,2025-02-23 18:00:00,430,312,85,1,Billing Query
9949,101,2025-01-30 09:00:00,315,385,5,1,Account Access
9950,168,2025-01-27 19:00:00,458,169,58,1,General Inquiry
9951,111,2025-02-27 20:00:00,173,250,47,0,Cancel Service
9952,133,2025-02-09 11:00:00,454,380,120,1,Cancel Service
9953,170,2025-01-14 10:00:00,92,438,78,1,Cancel Service
9954,106,2025-02-15 15:00:00,136,489,43,1,Technical Issue
9955,133,2025-01-06 20:00:00,60,468,133,1,Billing Query
9956,178,2025-01-25 10:00:00,57,804,132,1,General Account Update
9957,106,2025-02-28 14:00:00,339,829,16,1,General Account Update
9958,112,2025-02-18 18:00:00,362,340,23,1,Billing Query
9959,133,2025-02-19 14:00:00,17,277,128,1,Cancel Service
9960,151,2025-01-29 17:00:00,247,732,41,0,General Account Update
9961,179,2025-01-13 11:00:00,479,774,102,1,General Account Update
9962,109,2025-03-01 11:00:00,291,316,140,1,General Inquiry
9963,152,2025-02-03 10:00:00,331,111,101,1,General Inquiry
9964,176,2025-01-01 08:00:00,356,495,103,1,Billing Query
9965,156,2025-01-25 10:00:00,316,526,137,1,Billing Query
9966,147,2025-02-19 18:00:00,264,293,16,1,Billing Query
9967,156,2025-02-05 19:00:00,271,447,4,1,Account Access
9968,176,2025-01-18 08:00:00,66,518,126,1,Billing Query
9969,174,2025-02-20 09:00:00,201,314,66,1,Technical Issue
9970,158,2025-01-02 20:00:00,123,595,82,0,General Account Update
9971,154,2025-01-03 18:00:00,22,537,74,1,Cancel Service
9972,123,2025-03-01 17:00:00,431,516,98,1,Technical Issue
9973,166,2025-02-23 16:00:00,86,406,20,1,Technical Issue
9974,128,2025-02-20 19:00:00,268,395,71,1,Account Access
9975,114,2025-02-27 11:00:00,52,177,84,1,General Inquiry
9976,133,2025-02-25 16:00:00,171,210,18,1,General Inquiry
9977,131,2025-01-11 17:00:00,256,415,22,1,Billing Query
9978,103,2025-02-09 12:00:00,100,267,105,1,General Inquiry
9979,153,2025-01-30 20:00:00,198,342,150,1,Account Access
9980,143,2025-01-10 14:00:00,475,747,125,1,General Account Update
9981,141,2025-01-10 18:00:00,371,266,136,1,Technical Issue
9982,161,2025-01-19 12:00:00,133,682,72,0,General Account Update
9983,101,2025-02-28 20:00:00,375,378,75,1,Account Access
9984,165,2025-02-17 09:00:00,440,261,122,1,Technical Issue
9985,169,2025-01-04 11:00:00,152,545,80,1,Cancel Service
9986,178,2025-02-04 09:00:00,378,672,56,0,General Account Update
9987,167,2025-03-01 13:00:00,44,386,53,1,Cancel Service
9988,170,2025-02-14 10:00:00,90,288,4,1,Technical Issue
9989,112,2025-02-24 15:00:00,455,112,115,1,General Inquiry
9990,153,2025-01-28 16:00:00,383,126,105,1,General Inquiry
9991,106,2025-02-15 17:00:00,102,516,57,1,Account Access
9992,125,2025-02-18 08:00:00,293,200,35,1,General Inquiry
9993,117,2025-01-29 10:00:00,48,323,49,1,Billing Query
9994,164,2025-02-21 19:00:00,336,335,47,1,Technical Issue
9995,169,2025-02-13 17:00:00,193,242,72,1,General Inquiry
9996,109,2025-01-14 12:00:00,260,386,29,1,Account Access
9997,175,2025-01-28 15:00:00,390,391,62,1,Account Access
9998,118,2025-01-23 16:00:00,106,273,82,1,General Inquiry
9999,179,2025-02-17 15:00:00,81,467,144,1,Technical Issue
10000,131,2025-02-07 15:00:00,206,801,10,0,General Account Update
10001,144,2025-02-18 11:00:00,44,289,21,1,General Inquiry
10002,144,2025-01-29 09:00:00,380,385,43,0,Account Access
10003,178,2025-02-07 13:00:00,178,350,64,1,Account Access
10004,118,2025-02-27 19:00:00,325,456,136,0,General Account Update
10005,137,2025-02-26 17:00:00,265,731,150,0,General Account Update
10006,129,2025-01-08 15:00:00,255,335,51,1,Technical Issue
10007,138,2025-01-25 20:00:00,323,140,98,1,General Inquiry
10008,141,2025-01-20 17:00:00,268,533,104,1,Cancel Service
10009,104,2025-01-27 14:00:00,134,762,50,0,General Account Update
10010,130,2025-01-05 12:00:00,247,538,74,1,General Account Update
10011,133,2025-02-19 14:00:00,173,454,150,1,General Account Update
10012,161,2025-01-07 18:00:00,142,309,127,1,Technical Issue
10013,118,2025-02-09 19:00:00,241,467,38,1,General Account Update
10014,100,2025-01-28 19:00:00,325,283,130,1,General Inquiry
10015,114,2025-01-15 10:00:00,106,379,86,1,Billing Query
10016,144,2025-01-13 15:00:00,81,305,98,1,Cancel Service
10017,115,2025-01-31 14:00:00,26,308,53,1,Account Access
10018,178,2025-02-01 12:00:00,63,487,144,1,Billing Query
10019,115,2025-01-11 09:00:00,350,296,114,1,Account Access
10020,119,2025-02-13 14:00:00,170,548,12,1,Billing Query
10021,106,2025-02-20 16:00:00,399,550,49,1,Cancel Service
10022,173,2025-01-12 15:00:00,58,457,58,1,Technical Issue
10023,101,2025-01-29 16:00:00,43,300,107,1,General Inquiry
10024,144,2025-01-01 10:00:00,335,541,40,1,Technical Issue
10025,131,2025-02-01 15:00:00,10,543,46,1,Account Access
10026,102,2025-01-02 12:00:00,293,578,72,0,General Account Update
10027,176,2025-02-16 18:00:00,97,516,126,1,Account Access
10028,106,2025-02-04 17:00:00,277,305,75,1,Account Access
10029,163,2025-01-15 18:00:00,78,574,119,0,General Account Update
10030,130,2025-01-03 08:00:00,314,305,76,1,Cancel Service
10031,131,2025-01-07 09:00:00,118,337,133,0,Billing Query
10032,101,2025-01-19 18:00:00,88,823,72,0,General Account Update
10033,178,2025-01-11 18:00:00,295,384,123,1,Technical Issue
10034,146,2025-01-20 14:00:00,372,502,86,0,Technical Issue
10035,172,2025-02-18 09:00:00,76,132,61,1,General Inquiry
10036,156,2025-01-26 16:00:00,411,306,11,1,Billing Query
10037,174,2025-02-21 11:00:00,242,755,9,1,General Account Update
10038,153,2025-02-22 18:00:00,488,181,132,1,General Inquiry
10039,151,2025-02-03 17:00:00,330,340,69,1,Billing Query
10040,176,2025-01-12 09:00:00,100,383,128,1,Billing Query
10041,163,2025-01-09 14:00:00,61,495,60,1,Billing Query
10042,173,2025-02-12 09:00:00,176,372,6,1,Account Access
10043,112,2025-02-09 12:00:00,465,500,127,0,Technical Issue
10044,151,2025-02-27 20:00:00,250,262,114,1,Cancel Service
10045,151,2025-02-22 15:00:00,118,412,37,1,Cancel Service
10046,141,2025-01-17 08:00:00,253,549,29,0,General Account Update
10047,105,2025-02-28 13:00:00,125,786,25,0,General Account Update
10048,105,2025-02-02 08:00:00,329,300,66,1,Billing Query
10049,158,2025-02-01 17:00:00,112,546,14,1,Technical Issue
10050,144,2025-02-13 16:00:00,103,371,57,0,Account Access
10051,150,2025-02-08 10:00:00,194,471,30,1,Account Access
